market_year,state,issuer_id,median_age40_premium,mean_age40_premium,minimum_age40_premium,rated_plans,rating_areas
2017,AR,62141,296.99,305.1961224489796,238.7,7,7
2017,AR,70525,343.1,314.570303030303,175.32,5,7
2017,AR,75293,325.835,329.90464285714285,241.08,12,7
2017,AZ,53901,527.46,542.3685714285714,224.81,26,6
2017,AZ,91450,465.115,482.115,349.23,6,2
2017,DE,29497,442.505,443.19166666666666,370.46,6,1
2017,DE,67190,431.66499999999996,433.09,363.71,6,1
2017,DE,76168,480.025,460.8225,341.95,8,1
2017,FL,16842,472.81,506.1871193092622,243.57,26,67
2017,FL,21663,335.435,339.0275490196079,268.99,18,17
2017,FL,30252,406.065,436.72711240310076,274.0,20,45
2017,FL,35783,368.51,366.87,239.2,21,7
2017,FL,36194,359.245,354.60166666666663,204.22,60,4
2017,FL,54172,323.015,325.05100000000004,265.09,5,8
2017,FL,56503,394.735,420.7467424242424,248.2,33,4
2017,GA,49046,382.71,393.4324175824176,208.45,78,16
2017,GA,70893,293.5,293.3929166666667,226.01,18,4
2017,GA,83761,467.88,479.11978021978024,332.86,13,7
2017,GA,89942,373.165,366.0091666666667,254.77,12,1
2017,GA,93332,427.7,444.9023529411765,296.59,17,4
2017,HI,18350,375.51,399.4883333333333,260.35,12,1
2017,HI,60612,350.97,356.5763636363636,244.25,11,1
2017,IA,18973,346.54,354.6928695652174,196.63,61,7
2017,IA,27651,500.395,504.16875,382.11,16,2
2017,IA,74406,484.485,473.6940909090909,379.64,4,7
2017,IA,87928,486.12,456.18,370.44,3,2
2017,IA,93078,422.0,416.0022222222222,289.19,6,7
2017,IL,20129,411.19500000000005,416.395737704918,311.8,17,8
2017,IL,27833,363.93,360.27555555555557,282.59,9,2
2017,IL,36096,434.42,446.94703910614527,309.75,179,13
2017,IL,53882,333.0,333.7966666666666,269.07,7,3
2017,IL,58288,394.4,398.2635294117647,269.65,5,4
2017,IN,17575,394.435,408.86694852941173,244.35,16,17
2017,IN,54192,324.78499999999997,332.01111650485433,237.18,16,17
2017,IN,62033,315.845,321.7590441176471,239.63,8,17
2017,IN,76179,274.875,277.21827777777776,186.12,15,12
2017,KS,27811,360.91,358.50314285714285,301.17,5,7
2017,KS,39520,451.55,441.7955102040816,256.47,7,7
2017,KS,94248,380.67,401.2054545454546,276.79,11,1
2017,KY,15411,278.32,287.4971428571429,179.51,7,2
2017,KY,36239,351.805,364.42607142857145,245.48,14,8
2017,KY,45636,277.065,280.75575757575757,162.5,11,6
2017,LA,19636,424.83,435.4808333333333,314.39,15,8
2017,LA,44965,319.155,330.849,224.42,10,3
2017,LA,67243,489.76,487.035,385.55,10,8
2017,LA,97176,612.75,609.4702500000001,460.82,5,8
2017,ME,33653,398.76,407.9563888888889,222.11,9,4
2017,ME,48396,373.12,399.53581818181823,241.2,33,4
2017,ME,96667,414.6,437.9153571428572,295.44,8,4
2017,MI,15560,412.61,415.61875,224.2,12,16
2017,MI,29698,317.3,312.45221574344026,211.96,41,15
2017,MI,37651,287.765,293.35094594594597,156.7,19,9
2017,MI,40047,237.75,245.19,192.15,5,4
2017,MI,46275,259.49,264.7805263157895,169.68,7,6
2017,MI,58594,303.3,310.5060416666667,188.27,6,8
2017,MI,60829,366.12,363.417304964539,208.66,35,5
2017,MI,67183,256.18,250.37166666666664,202.42,6,3
2017,MI,74917,361.46000000000004,366.8539285714286,220.95,6,14
2017,MI,98185,321.31,329.54624277456645,196.25,26,16
2017,MO,30613,321.645,325.40099999999995,212.91,10,3
2017,MO,32753,429.70500000000004,430.4575892857143,306.77,16,7
2017,MO,34762,420.38,460.6766666666667,306.0,5,3
2017,MO,74483,331.305,329.4008333333333,241.19,16,3
2017,MS,48963,422.71,429.0777777777778,234.6,19,5
2017,MS,90714,350.075,349.73470588235296,270.97,17,6
2017,MT,23603,452.5,468.3888888888889,351.0,6,4
2017,MT,30751,480.65,478.9704166666667,318.86,48,4
2017,MT,32225,389.66499999999996,430.9291666666666,245.85,9,4
2017,NC,11512,539.21,533.037,224.75,32,16
2017,NC,73943,411.775,452.02833333333336,363.8,8,3
2017,ND,37160,339.67,323.31142857142856,164.43,7,4
2017,ND,73751,365.59,366.9445238095238,214.21,14,4
2017,ND,89364,318.895,327.713,256.39,10,4
2017,NE,20305,532.45,520.8938095238095,322.77,6,4
2017,NE,44794,419.18,452.0488372093023,264.49,25,4
2017,NH,59025,342.21000000000004,354.90375,267.75,8,1
2017,NH,61163,264.55,272.1709090909091,146.92,11,1
2017,NH,75841,416.82000000000005,416.82000000000005,409.85,2,1
2017,NH,96751,315.33,320.83923076923077,222.51,13,1
2017,NJ,77606,559.81,559.8,357.93,4,1
2017,NJ,91661,397.01,404.9771428571429,274.3,7,1
2017,NJ,91762,351.38,449.3776923076923,288.05,13,1
2017,NM,19722,266.71,264.5093333333333,200.62,3,5
2017,NM,72034,279.79,278.19800000000004,151.92,9,5
2017,NM,75605,359.025,360.03266666666667,249.14,30,5
2017,NM,93091,285.94,300.346,210.25,9,5
2017,NV,16698,351.62,365.80125,259.28,10,3
2017,NV,33670,378.97,415.7837037037037,236.34,9,3
2017,NV,60156,349.265,371.03979166666664,202.56,12,4
2017,NV,95865,288.495,306.493,204.05,10,2
2017,OH,23340,299.025,323.206,236.77,10,1
2017,OH,26734,349.975,352.1445,280.39,10,2
2017,OH,28162,387.76,404.3848888888889,201.84,45,3
2017,OH,29276,369.33,375.6640616246499,233.34,181,17
2017,OH,41047,256.92,263.80298701298705,209.32,11,7
2017,OH,52664,299.33,297.29,207.17,5,2
2017,OH,64353,272.39,282.3410416666667,210.18,5,10
2017,OH,66083,343.63,378.58,263.49,7,2
2017,OH,74313,356.96500000000003,364.195,287.77,6,2
2017,OH,77552,303.045,311.5336,204.53,10,15
2017,OH,99969,316.315,335.4398484848485,213.2,28,11
2017,OK,87571,484.54,507.2578666666667,348.2,75,5
2017,OR,10091,396.5,406.75,277.0,8,3
2017,OR,32536,362.615,365.7111111111111,261.18,14,3
2017,OR,39424,420.0,418.2682926829268,339.0,10,6
2017,OR,56707,355.0,367.3469387755102,242.0,16,7
2017,OR,63474,382.37,401.61535714285714,301.01,8,7
2017,OR,71287,307.0,298.2,225.0,10,5
2017,PA,16322,289.07,300.47580246913583,179.71,27,5
2017,PA,22444,441.13,441.96208333333334,284.07,12,6
2017,PA,31609,356.48,448.2642857142857,296.66,7,1
2017,PA,33709,316.92,326.1752380952381,253.31,10,3
2017,PA,33871,478.62,507.842,373.95,5,1
2017,PA,45127,571.11,566.385,497.03,2,3
2017,PA,70194,553.21,589.6247826086956,441.88,11,6
2017,PA,83731,403.73,422.2271428571429,314.66,7,1
2017,SC,26065,407.995,415.1753010033445,258.12,26,46
2017,SD,31195,431.92499999999995,444.111875,332.89,10,4
2017,SD,60536,450.62,439.72812500000003,276.35,12,4
2017,TN,14002,533.8299999999999,594.1635,381.3,20,5
2017,TN,82120,362.005,383.585,250.91,10,3
2017,TN,99248,397.61,396.7926086956522,295.54,23,3
2017,TX,20069,285.43,298.745,207.29,7,2
2017,TX,26539,423.595,409.39925,299.15,5,8
2017,TX,27248,327.53,334.3014285714286,255.33,7,2
2017,TX,29418,274.47,279.67273504273504,187.94,13,9
2017,TX,32673,401.92,421.3790476190476,230.42,17,4
2017,TX,33602,437.39,441.089945054945,277.28,364,26
2017,TX,37392,310.16999999999996,320.50333333333333,238.33,6,4
2017,TX,45786,291.70000000000005,297.48145833333336,216.31,6,8
2017,TX,66252,310.45,308.09933333333333,194.65,30,6
2017,TX,71837,296.24,305.95,255.17,3,2
2017,UT,18167,292.28,300.754,227.51,5,3
2017,UT,42261,345.4,417.7916,269.03,5,6
2017,UT,68781,325.79,350.75123456790124,222.02,18,6
2017,VA,10207,435.01,406.77799999999996,222.77,5,1
2017,VA,12028,309.17,300.4614285714286,203.88,7,3
2017,VA,15668,365.82500000000005,373.9116666666667,260.1,12,5
2017,VA,20507,395.045,433.45533333333333,336.02,6,7
2017,VA,37204,328.83500000000004,336.925,236.51,12,5
2017,VA,38599,338.84,347.74764705882353,284.15,5,4
2017,VA,40308,511.05499999999995,511.05499999999995,466.33,2,1
2017,VA,41921,303.825,312.6088888888889,245.82,18,2
2017,VA,88380,325.595,341.5091111111111,224.12,24,12
2017,VA,93187,363.945,353.1170588235294,214.86,31,7
2017,VA,95185,363.245,363.79499999999996,242.6,12,3
2017,WI,14630,460.305,458.01916666666665,331.77,4,3
2017,WI,20173,437.65999999999997,448.54,275.15,8,2
2017,WI,37833,413.645,411.2770238095238,220.56,105,6
2017,WI,38166,420.8,426.04914438502675,229.67,22,9
2017,WI,38345,311.615,307.0502564102564,157.99,15,6
2017,WI,47342,453.145,442.0657142857143,307.5,28,4
2017,WI,52697,371.245,382.40975,293.93,5,8
2017,WI,57845,485.73,483.82464285714286,252.4,7,4
2017,WI,58326,270.04,273.76666666666665,214.36,9,1
2017,WI,79475,464.15999999999997,491.73415384615384,293.42,13,10
2017,WI,81413,429.795,431.0447222222222,327.56,18,4
2017,WI,86584,402.72,406.617,279.43,16,5
2017,WI,87416,445.095,422.1942424242424,266.27,11,6
2017,WI,91058,493.575,508.3925,404.63,16,3
2017,WI,94529,404.4,402.5846153846154,234.82,39,5
2017,WV,31274,508.26,508.57441558441565,332.09,7,11
2017,WV,50328,490.16499999999996,500.70099999999996,310.78,10,9
2017,WY,11269,509.1,510.8712222222223,365.55,30,3
2018,AK,38344,699.0,657.0666666666667,526.0,5,3
2018,AL,46944,509.25,464.30791208791203,271.09,7,13
2018,AL,73301,467.23,477.00500000000005,320.99,6,1
2018,AR,37903,428.94,436.334,400.24,3,5
2018,AR,62141,369.65,363.78107142857147,277.88,8,7
2018,AR,70525,419.565,375.07552631578943,202.18,6,7
2018,AR,75293,411.65,399.2942857142857,292.07,10,7
2018,AZ,53901,513.79,533.7565,246.84,35,6
2018,AZ,91450,406.2,426.0855555555556,286.56,9,2
2018,DE,76168,572.79,548.71,423.45,7,1
2018,FL,16842,634.85,658.805943877551,287.95,24,67
2018,FL,21663,474.53,461.75366028708135,306.9,19,22
2018,FL,30252,553.8599999999999,539.02255859375,285.84,20,45
2018,FL,36194,511.365,466.587,188.94,68,5
2018,FL,54172,536.8,504.79949999999997,358.97,5,8
2018,FL,56503,518.895,488.0283823529412,261.39,34,4
2018,GA,49046,572.315,593.9893406593407,276.37,42,11
2018,GA,70893,416.135,427.88933333333335,331.79,12,5
2018,GA,83761,595.025,595.08,447.81,6,4
2018,GA,89942,478.73,479.2583333333333,329.57,18,1
2018,HI,18350,506.49,467.37727272727267,246.31,11,1
2018,HI,60612,456.06,443.5681818181818,335.67,11,1
2018,IA,93078,620.28,624.4292857142857,392.42,18,7
2018,IL,20129,518.93,543.708524590164,333.32,61,8
2018,IL,27833,467.64,472.8255555555556,402.98,9,2
2018,IL,36096,482.22,486.11333333333334,335.12,93,13
2018,IL,53882,433.2,419.05199999999996,304.82,5,3
2018,IN,54192,355.73,368.4732295719844,259.55,19,17
2018,IN,76179,375.345,377.14153846153846,265.7,14,13
2018,KS,18558,445.39,429.35657142857144,329.35,5,7
2018,KS,39520,504.94,523.2639285714286,310.04,14,7
2018,KS,80065,559.955,532.6275,413.67,4,1
2018,KY,36239,458.31,448.51559999999995,234.55,10,6
2018,KY,45636,364.21000000000004,362.305,189.35,14,6
2018,LA,19636,484.46,480.1342857142857,333.15,21,8
2018,LA,67243,656.625,630.1846428571428,437.17,14,8
2018,LA,97176,858.015,789.608,569.78,5,8
2018,ME,33653,548.29,529.0627499999999,235.26,10,4
2018,ME,96667,553.845,560.1238461538461,378.93,8,4
2018,MI,15560,484.41499999999996,495.995859375,279.49,8,16
2018,MI,29698,416.63,406.0676923076923,240.85,13,15
2018,MI,40047,353.29499999999996,319.15999999999997,228.03,5,4
2018,MI,58594,420.7,403.00897435897434,196.2,6,13
2018,MI,60829,366.76,384.6424705882353,272.6,25,5
2018,MI,67183,332.5,301.17857142857144,218.57,7,3
2018,MI,74917,342.735,352.5118333333333,213.4,4,15
2018,MI,98185,409.625,393.261858974359,214.76,22,16
2018,MO,32753,599.975,612.5392708333333,418.62,16,6
2018,MO,74483,460.91999999999996,466.102,281.26,10,4
2018,MO,99723,567.8299999999999,588.2353333333334,441.36,5,6
2018,MS,90714,521.88,540.0503333333334,427.35,5,6
2018,MT,23603,533.5,511.6111111111111,374.0,6,4
2018,MT,30751,522.77,540.2407692307693,380.92,26,4
2018,MT,32225,396.23,431.1373684210526,249.95,12,4
2018,NC,11512,632.2349999999999,575.8488356164384,231.32,27,16
2018,NC,73943,542.145,588.4477777777778,413.57,6,3
2018,ND,37160,414.4,381.1257142857143,195.38,7,4
2018,ND,89364,289.17,292.685,229.04,8,3
2018,NE,20305,618.62,624.2857142857143,359.92,12,4
2018,NH,59025,616.95,616.95,525.84,2,1
2018,NH,75841,499.105,499.105,474.66,2,1
2018,NH,96751,477.75,461.5127272727272,260.56,11,1
2018,NJ,23818,446.4,424.37,230.73,5,1
2018,NJ,77606,686.16,645.42,418.0,3,1
2018,NJ,91661,475.36,485.6571428571429,336.73,7,1
2018,NJ,91762,404.62,519.59375,321.59,8,1
2018,NM,19722,360.09,354.7393333333333,258.42,3,5
2018,NM,72034,407.28,393.22869565217394,241.25,7,5
2018,NM,75605,434.255,441.3766666666667,304.11,30,5
2018,NM,93091,329.2,358.76599999999996,269.61,5,5
2018,NV,45142,543.9849999999999,555.35375,309.03,4,4
2018,NV,95865,392.905,406.90749999999997,256.78,10,2
2018,OH,28162,509.84,489.3100680272109,235.98,49,3
2018,OH,41047,386.065,392.19141666666667,296.88,12,10
2018,OH,45845,384.19500000000005,387.523125,271.63,8,2
2018,OH,52664,396.665,384.66833333333335,263.29,6,2
2018,OH,64353,387.77,380.8987037037037,252.76,5,13
2018,OH,74313,533.205,539.910625,274.3,8,2
2018,OH,77552,395.45500000000004,405.9418269230769,244.07,13,16
2018,OH,99969,405.32,399.85776315789474,211.53,44,13
2018,OK,87571,462.79,505.95171428571433,371.47,35,5
2018,OR,10091,423.5,428.1666666666667,287.0,8,3
2018,OR,39424,451.0,440.44897959183675,338.0,11,7
2018,OR,56707,454.0,437.1621621621622,282.0,8,7
2018,OR,63474,356.115,378.19,302.16,6,1
2018,OR,71287,378.0,349.7,271.0,10,5
2018,PA,16322,425.08,415.80324324324323,208.29,41,7
2018,PA,22444,506.635,504.38770833333336,287.8,27,6
2018,PA,31609,635.55,599.1257142857143,363.05,7,1
2018,PA,33709,353.895,393.041,309.28,9,2
2018,PA,33871,588.755,624.87,465.6,4,1
2018,PA,38949,409.96500000000003,405.015,317.03,4,2
2018,PA,45127,741.58,704.7611111111112,529.47,3,3
2018,PA,70194,494.23,555.7386666666666,393.68,10,3
2018,PA,83731,453.8,451.7,311.51,6,1
2018,SC,26065,515.1949999999999,489.9850996376812,231.41,24,46
2018,SD,31195,469.32,487.8607692307693,264.44,17,4
2018,SD,60536,534.6949999999999,516.1034375,290.35,8,4
2018,TN,14002,718.2349999999999,704.2304166666667,408.53,24,6
2018,TN,23552,478.945,508.20875,351.27,8,1
2018,TN,99248,575.7249999999999,625.0816666666666,379.79,12,3
2018,TX,20069,350.29,337.66294117647055,190.95,8,3
2018,TX,26539,539.2,528.1733333333333,353.85,6,9
2018,TX,27248,490.735,471.70875,315.74,8,2
2018,TX,29418,411.905,409.7500649350649,271.1,14,11
2018,TX,33602,522.21,498.4085164835165,299.92,182,26
2018,TX,45786,408.03,389.87395833333335,256.27,6,8
2018,TX,66252,477.69,438.6472,262.73,25,5
2018,TX,71837,388.605,393.2375,301.26,4,2
2018,UT,42261,494.72,539.6317857142857,325.21,8,6
2018,UT,68781,445.69,470.88916666666665,254.0,24,6
2018,VA,10207,652.93,568.99,333.7,3,1
2018,VA,20507,731.63,800.3003225806452,455.17,7,5
2018,VA,37204,432.945,499.978,359.49,10,5
2018,VA,40308,867.0550000000001,867.0550000000001,806.53,2,1
2018,VA,41921,448.08000000000004,476.064,327.48,10,2
2018,VA,88380,509.9,516.4887012987012,333.93,11,7
2018,VA,95185,487.76,470.7263636363636,294.95,11,3
2018,WI,14630,564.985,532.9662500000001,333.7,8,3
2018,WI,20173,565.2449999999999,529.3007142857143,292.51,7,2
2018,WI,37833,556.28,540.7311538461538,276.82,132,7
2018,WI,38166,541.85,503.59555555555556,246.67,14,9
2018,WI,38345,442.39,432.0163768115942,233.9,14,6
2018,WI,57845,594.48,597.7244444444444,273.56,14,6
2018,WI,58326,377.45000000000005,334.384,250.08,10,1
2018,WI,81413,683.09,634.51125,502.52,12,4
2018,WI,86584,566.315,534.0322222222222,321.35,18,5
2018,WI,87416,654.715,616.878695652174,340.79,8,6
2018,WI,94529,478.61,467.19911764705887,270.01,34,5
2018,WV,31274,590.4449999999999,593.1179545454545,392.6,8,11
2018,WV,50328,529.83,544.2247008547008,393.31,13,9
2018,WY,11269,754.79,734.6823333333334,533.94,10,3
2019,AK,38344,672.0,610.1333333333333,461.0,5,3
2019,AL,46944,493.74,472.5829670329671,280.32,7,13
2019,AL,73301,355.83,403.1366666666666,265.06,6,1
2019,AR,37903,413.09,426.0653333333333,394.71,3,5
2019,AR,62141,391.53,396.82446428571427,324.4,8,7
2019,AR,70525,399.73,372.8366666666667,227.16,5,7
2019,AR,75293,383.87,384.97888888888895,319.97,9,7
2019,AZ,13877,427.95000000000005,441.1575,304.15,8,1
2019,AZ,53901,522.93,533.3946969696971,256.93,66,6
2019,AZ,87247,345.355,382.16333333333336,265.4,12,2
2019,AZ,91450,385.51,404.72,291.73,11,2
2019,AZ,97667,426.3,469.85200000000003,349.12,5,1
2019,DE,76168,665.9849999999999,603.62,389.66,8,1
2019,FL,16842,614.645,656.1927721088435,315.7,24,67
2019,FL,21663,511.335,503.97414835164835,325.53,14,26
2019,FL,30252,560.655,561.43662109375,343.9,20,45
2019,FL,36194,531.9549999999999,501.1648913043478,233.92,46,4
2019,FL,40572,410.45000000000005,409.969375,261.19,8,4
2019,FL,54172,567.8,524.4620833333333,344.04,3,8
2019,FL,56503,505.105,499.6515909090909,271.62,33,4
2019,GA,49046,491.85,541.1331410256411,215.07,36,13
2019,GA,70893,423.895,421.7285714285714,292.47,20,12
2019,GA,83761,598.1,591.7675595238095,384.04,160,4
2019,GA,89942,557.505,532.00375,372.4,16,1
2019,HI,18350,485.07,452.44250000000005,195.62,12,1
2019,HI,60612,504.31,504.86090909090905,392.74,11,1
2019,IA,25896,669.7850000000001,658.7870833333334,485.98,4,6
2019,IA,74406,654.035,642.4003571428572,474.55,4,7
2019,IA,93078,558.77,551.2016853932583,296.37,23,7
2019,IL,20129,582.34,557.633984375,342.19,32,8
2019,IL,27833,474.41999999999996,470.1783333333333,367.51,9,2
2019,IL,33235,552.865,505.18083333333334,313.82,12,1
2019,IL,36096,471.66,480.55182795698926,328.3,93,13
2019,IL,53882,422.01,446.334,333.96,5,3
2019,IN,54192,376.81,393.75160427807486,274.54,11,17
2019,IN,76179,352.86,351.6186631016043,234.53,11,17
2019,KS,18558,485.24,466.32342857142856,358.56,5,7
2019,KS,39520,582.8,566.1771428571428,312.58,13,7
2019,KS,80065,592.06,552.078,448.21,5,1
2019,KY,36239,417.64,443.9059016393443,189.94,13,8
2019,KY,45636,446.745,435.79069444444445,258.09,12,6
2019,LA,19636,455.06,453.24603174603175,311.78,21,8
2019,LA,67243,628.72,593.57175,406.39,20,8
2019,LA,97176,718.12,673.1867500000001,489.27,5,8
2019,ME,33653,569.11,553.09875,239.88,12,4
2019,ME,48396,496.145,493.70099999999996,217.86,30,4
2019,ME,96667,571.34,557.0608695652173,389.26,7,4
2019,MI,15560,516.365,517.07328125,299.73,8,16
2019,MI,29698,375.73,393.93169230769234,236.95,13,15
2019,MI,40047,371.97,370.68625,353.74,2,4
2019,MI,58594,413.21500000000003,394.08113636363635,201.63,8,11
2019,MI,60829,393.66,399.62046875,249.24,18,5
2019,MI,67183,355.31,325.21,236.25,7,3
2019,MI,74917,383.29999999999995,385.31716666666665,232.2,4,15
2019,MI,77739,332.20500000000004,346.04833333333335,227.91,8,3
2019,MI,98185,412.685,399.5850666666667,209.16,16,16
2019,MO,32753,667.05,652.0354166666666,445.26,18,4
2019,MO,53461,456.13,474.1928571428571,269.45,7,1
2019,MO,74483,465.69,513.3055,324.61,10,4
2019,MO,99723,521.39,526.5712903225806,397.51,13,6
2019,MS,90714,532.15,531.49,417.38,5,6
2019,MT,23603,576.0,547.4444444444445,389.0,6,4
2019,MT,30751,512.46,531.0291176470589,321.0,34,4
2019,MT,32225,436.33,473.266052631579,305.93,12,4
2019,NC,11512,530.57,540.8432121212121,205.71,66,16
2019,NC,73943,535.64,583.5699999999999,420.83,5,3
2019,NC,77264,548.5,558.4075,450.35,6,2
2019,ND,37160,491.3,409.25714285714287,196.9,7,4
2019,ND,73751,488.235,476.3547222222222,275.42,12,4
2019,ND,89364,375.81,375.16482142857143,223.96,16,4
2019,NE,20305,567.78,573.856170212766,311.27,17,4
2019,NH,59025,448.755,430.82500000000005,267.08,4,1
2019,NH,75841,402.39,406.28,372.61,3,1
2019,NH,96751,391.16499999999996,389.227,200.8,10,1
2019,NJ,23818,394.145,402.59999999999997,204.93,6,1
2019,NJ,77606,593.35,556.0733333333334,361.48,3,1
2019,NJ,91661,439.11,450.65285714285716,314.47,7,1
2019,NJ,91762,344.76,444.93125000000003,278.58,8,1
2019,NM,19722,343.73,319.25333333333333,240.79,3,5
2019,NM,72034,406.23,388.31333333333333,242.98,9,5
2019,NM,75605,446.04,448.1714285714286,292.49,35,5
2019,NM,93091,333.51,335.04457142857143,261.86,7,5
2019,NV,45142,530.01,526.5015000000001,306.64,5,4
2019,NV,95865,390.87,400.5233333333333,260.29,9,2
2019,OH,28162,457.26,481.8080373831776,240.49,45,3
2019,OH,29276,505.905,514.7948039215686,236.08,17,6
2019,OH,29341,341.5,351.39125,233.73,8,1
2019,OH,41047,377.01,383.0191111111111,312.92,9,10
2019,OH,45845,414.655,425.85125,278.77,8,2
2019,OH,52664,431.12,419.0285714285714,277.35,7,2
2019,OH,64353,453.62,454.3762962962963,365.83,2,14
2019,OH,74313,567.935,556.114375,308.75,8,2
2019,OH,77552,481.74,474.3711363636364,249.65,11,16
2019,OH,99969,436.62,419.54106951871654,203.09,63,15
2019,OK,21333,614.05,655.8177083333334,292.25,12,5
2019,OK,87571,467.36,494.5455,333.98,40,5
2019,OR,10091,337.0,370.7,225.0,10,4
2019,OR,39424,460.0,459.2456140350877,351.0,15,7
2019,OR,56707,432.0,461.1666666666667,302.0,10,7
2019,OR,63474,420.90999999999997,412.1033333333333,316.89,6,1
2019,OR,71287,414.0,386.4,295.0,10,5
2019,PA,16322,437.7,462.0317021276596,241.67,30,8
2019,PA,22444,493.41499999999996,492.20735294117645,295.51,68,6
2019,PA,31609,614.14,560.1428571428571,333.33,7,1
2019,PA,33709,487.62,438.06714285714287,293.25,13,3
2019,PA,33871,565.88,605.42,464.05,4,1
2019,PA,38949,362.55,388.5391666666667,240.53,12,2
2019,PA,45127,587.98,553.3177777777778,433.15,3,3
2019,PA,70194,612.51,548.8371428571429,367.41,14,3
2019,PA,75729,531.02,544.3020512820513,371.07,39,6
2019,PA,83731,528.56,471.57444444444445,322.35,9,1
2019,PA,86199,472.09,473.698,374.37,5,1
2019,SC,26065,554.87,520.4397212230216,230.82,28,46
2019,SC,79222,513.24,555.5360000000001,478.86,5,1
2019,SD,31195,501.33,501.480625,261.97,16,4
2019,SD,60536,510.54499999999996,505.6108823529412,302.13,10,4
2019,TN,14002,605.645,650.1941666666667,315.46,24,6
2019,TN,23552,485.875,522.41,327.75,8,2
2019,TN,70111,519.9549999999999,520.095,394.84,5,2
2019,TN,97906,480.74,518.5784210526316,326.08,19,3
2019,TN,99248,490.79,543.6690476190475,372.16,21,4
2019,TX,20069,395.87,373.78,208.28,8,4
2019,TX,26539,540.8199999999999,510.47648148148147,351.31,6,9
2019,TX,27248,509.63,506.4622222222222,352.68,9,2
2019,TX,29418,425.91,426.9938053097345,281.53,17,11
2019,TX,33602,433.73,446.9960256410256,285.59,234,26
2019,TX,45786,443.4,431.18725000000006,280.52,5,8
2019,TX,66252,448.165,445.9605555555556,275.48,36,6
2019,TX,71837,366.48,434.06800000000004,326.78,5,2
2019,UT,18167,713.745,717.913,547.68,2,5
2019,UT,42261,470.72,537.071,325.41,10,6
2019,UT,68781,419.53499999999997,450.1872222222222,251.7,28,6
2019,VA,10207,750.51,638.5533333333334,363.58,3,1
2019,VA,20507,606.135,615.2605555555556,356.43,24,5
2019,VA,37204,514.55,551.3021428571428,417.83,14,5
2019,VA,40308,1188.56,1188.56,1166.85,2,1
2019,VA,41921,494.42499999999995,465.23999999999995,389.54,10,2
2019,VA,80352,501.485,475.145,379.0,4,1
2019,VA,88380,453.96,477.59509259259255,321.92,9,12
2019,VA,95185,638.47,616.7222222222222,375.81,9,3
2019,WI,14630,602.22,549.0557142857143,370.91,7,3
2019,WI,20173,533.97,517.1383333333333,322.84,6,2
2019,WI,37833,480.29,461.1840890688259,228.72,114,7
2019,WI,38166,467.03,501.2622222222222,286.59,9,9
2019,WI,38345,406.66,390.9244927536232,194.1,14,6
2019,WI,52697,586.5350000000001,593.12625,539.3,2,4
2019,WI,57845,552.94,536.4350000000001,244.65,12,6
2019,WI,58326,362.86,367.809,278.94,10,1
2019,WI,81413,674.815,613.4952777777777,457.41,18,4
2019,WI,86584,618.75,587.7276666666667,338.7,18,5
2019,WI,87416,568.825,505.90578947368425,286.64,8,5
2019,WI,94529,495.82,479.2865925925926,265.03,27,5
2019,WV,31274,639.4,634.5324675324675,404.54,7,11
2019,WV,50328,593.1,606.9458585858586,431.89,11,9
2019,WY,11269,757.12,731.825,530.95,10,3
2020,AK,38344,658.0,613.0,462.0,5,3
2020,AK,77963,530.0,544.0,433.0,4,2
2020,AL,46944,507.09,496.48868131868136,293.78,7,13
2020,AL,73301,480.02,463.8875,295.56,8,1
2020,AR,37903,416.65,438.98999999999995,414.12,3,7
2020,AR,62141,390.95,397.7069230769231,346.4,13,7
2020,AR,70525,415.385,419.44,360.79,4,7
2020,AR,75293,392.47,395.60714285714283,319.79,7,7
2020,AZ,13877,416.71500000000003,409.142,298.71,10,1
2020,AZ,53901,518.07,520.6116438356164,245.12,73,7
2020,AZ,87247,341.435,360.24899999999997,247.04,20,2
2020,AZ,91450,476.11,483.30921875,299.37,32,4
2020,AZ,97667,422.72,436.066,341.17,5,1
2020,DE,76168,521.49,475.3511111111111,301.74,9,1
2020,FL,12379,425.71500000000003,411.0115384615384,263.54,32,13
2020,FL,16842,611.345,642.6683588435374,315.69,24,67
2020,FL,21663,480.33000000000004,459.897,314.99,54,30
2020,FL,30252,537.735,564.9697569444445,334.85,27,46
2020,FL,36194,476.74,446.89715909090904,198.02,44,4
2020,FL,40572,422.645,407.4392857142857,250.95,10,14
2020,FL,48121,446.65,457.785625,330.32,16,2
2020,FL,54172,544.1800000000001,496.5311458333333,325.85,8,12
2020,FL,56503,505.16,511.93230303030305,272.66,33,5
2020,GA,49046,545.8299999999999,569.8196551724137,256.88,36,13
2020,GA,58081,496.845,483.014,338.21,10,2
2020,GA,60224,485.65,459.5375757575757,307.89,11,3
2020,GA,70893,419.29,413.73991525423725,318.53,22,14
2020,GA,83761,505.3,526.8052976190476,349.42,154,6
2020,GA,89942,567.9649999999999,537.423125,371.34,16,1
2020,HI,18350,469.17,437.2633333333333,195.76,12,1
2020,HI,60612,473.99,475.7290909090909,367.98,11,1
2020,IA,25896,693.27,686.6996428571429,508.79,4,7
2020,IA,74406,678.47,672.0421428571428,497.93,4,7
2020,IA,93078,449.995,459.7106730769231,260.22,27,7
2020,IL,20129,550.52,525.4352678571429,337.96,14,8
2020,IL,27833,416.36,425.7206666666667,311.36,15,2
